# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="be"][word="part"][word="of"]
# CORPUS:        encow16a
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://www.computerarts.co.uk/features/50-ways-design-better-branding	" However , make sure	a story is part of	your logo , otherwise it 's just a pretty mark .
http://tomcat.apache.org/tomcat-3.3-doc/tomcat-ug.html	In addition to re-deploying WAR files at startup , because	a ReloadInterceptor is part of	the default configuration , WAR files will re-deploy and reload if updated while Tomcat is running .
http://www.immortaltechnique.co.uk/Thread-MEGAUPLOAD-IS-BACK-NOT-DEAD?page=3	You 'd also know that to a writer	a residual is part of	their wage and consequemtly they are opposed to studio moves to cancel the idea of residual payments ..
http://anniefinch.com/author/anniefinch/page/4	I wanted to help create , or express , a spiritual basis for reproductive freedom : not just a tolerance , but a reverence for women 's ability to become pregnant and the consequent power that has always lent us over human life and death while	a baby is part of	our own body .
http://www.progressonline.org.uk/2011/02/16/football-should-be-embraced-in-community-politics	The feeling of being part of an institution and	a community is part of	the allure of the game .
http://businesscasestudies.co.uk/mfi-furniture-group/if-it-doesnt-benefit-the-customer-we-dont-do-it/the-mfi-organisation.html	It is a continuous programme which helps to emphasise that all employees within	an organisation are part of	a quality chain which is improved with better teamwork , employee care and efficient communication procedures .
http://www.bbc.co.uk/blogs/technology/2009/07/fry_on_copyright.html	The recording industry 's greed not only shot them in the foot , it shot us indy 's as well , as much of the public decides that	a musician is part of	the system , and not an individual trying to make a modest living from his or her talents .
http://www.voidspace.org.uk/spiritual/nee/nccl9.htm	I do not imply that we should never have this kind of meeting , but the point is that such	a meeting is part of	the work and is no part of the church .
http://www.repmanblog.com	The pooch insists his texting of topless photos to	a cat were part of	a well-planned entrapment exercise on the part of the Feline Protection Association .
http://www.theatrehistory.com/plays/hairyape002.html	' Twas them days	a ship was part of	the sea , and a man was part of a ship , and the sea joined all together and made it one .
http://www.capecodonline.com/apps/pbcs.dll/article?AID=/20131226/ENTERTAIN/312270301		A hat was part of	a black-and-white ball at last year 's New Year 's celebration in the ballroom of The Nantucket Hotel & Resort .
http://comicsidontunderstand.com/wordpress/2011/03/24/comic-sans	One reason that I still type & print in Courier New is that I can tell at a glance which piece of paper lying on the floor or in	a pile is part of	my typescript .
http://www.eyeforfilm.co.uk/review/what-a-girl-wants-film-review-by-angus-wolfe-murray	To be	a snob was part of	the uniform .
http://homepages.uel.ac.uk/D.Ridley/PY303/msc_organisational_and_occupatio.htm	Being successful as	a group is part of	the assessment .
http://www.flixya.com/blog/3838850/The-Top-10-Reasons-why-to-invest-in-Militaria-now	Owning	an item is part of	the learning experience - it helps bring history alive .
http://www.schnews.org.uk/archive/news573.htm	Either way - whether	a centre is part of	the new wave , or part of previous movements , or totally separate from these circles , these centres are all about creating community spaces away from commercialisation and prejudice - a place where you can nurse a cup of rooibosch tea all afternoon , and where activities cultural and political can happen .
http://www.authorsonline.co.uk/book/1153/Three+Days+in+the+Life+of+an+African+Christian+Villager/sample/favicon.ico		A table is part of	the civilisation that came just the other day .
http://en.blog.wordpress.com/2010/02/13/rsscloud-by-the-numbers	Well , creating	a blog was part of	my new year 's resolution ( if that 's what we still call them ) .
http://www.legislation.gov.uk/ukpga/2010/29/notes/data.htm	If	a road is part of	a drainage system ( for example , by being constructed of permeable paving ) but is privately maintained , then that part of the drainage system will need to be adopted by the Approving Body in the same way as the rest of the system .
http://www.carolriddell.co.uk/Giftsdl%20Part%202.htm	You are part of Him , as a drop of water on	a wave is part of	the great ocean .
http://inrng.com/2014/04/paris-roubaix-rain-probability	It 'd be mean to do a rain dance every year but a muddy race once in	a while is part of	the legend .
http://www.healthycal.org/archives/12127	This happens even when	a teacher is part of	the conflict .
http://ie.microsoft.com/testdrive/Performance/MazeSolver/Default.html	With every step through the maze the demo colours and positions a circle for each position in the maze to indicate whether	a cell is part of	the solution path or a deadend .
http://www.hrionline.ac.uk/brome/viewInFrame.jsp?play=CG%26type=CRIT%26act=1%26view=print	Nobody seems to be at all deceived as to the new whore 's origins , so perhaps the lack of	an accent is part of	the joke .
http://www.sheffieldforum.co.uk/archive/index.php/t-194568.html	I thought that changing	a tyre was part of	the driving test now ?
http://ituniverse.co.uk/uiaghti-5.html		A whistle is part of	the umpire 's uniform and along with hand signals , alerts the netball players to elements of the match , such as the end of a quarter or a penalty .
http://anewscafe.com/2011/11/12/the-historic-wpa-rock-garden-william-land-park-sacramento-an-interview-with-daisy-mah-gardener	The park as	a whole was part of	a nationwide movement known as the Reform Park Movement and is an example of Naturalistic Park Design .
http://blog.practicalethics.ox.ac.uk/2010/11/is-your-mobile-phone-part-of-your-body	So , whether	an object is part of	a person 's body determines how bad it is to interfere with that object .
http://www.ariadne.ac.uk/issue56/hannabuss-rvw	An e-newsletter and	a blog are part of	the package .
http://www.bbc.co.uk/blogs/haveyoursay/2010/04/do_you_agree_with_lib_dem_plan.html	If	a bonus is part of	their terms of employmentthen they are justified in receiving this bonus .
http://jolt.merlot.org/vol7no3/alderton_0911.htm	RT @ abc : RT : Interested in your school having	a team be part of	a PLP cohort next year ?
http://ericmargolis.com/2012/06/us-trains-its-guns-on-china	Roberts does not seem	a nutcase-he was part of	the ' Reaganomics ' team during the Reagan administration .
http://gams.com/dd/docs/api/dotNetDoc/html/3883f52d-2147-19a6-0f3c-499158b54826.htm	Symbols can be added at any time e.g. GAMSDatab ase.Add Parameter ) , but once	a symbol is part of	a GAMSDatabase , it cannot be removed .
http://www.thisiscroydontoday.co.uk/Lack-rhythm-injury-leaves-Turner-work/story-13119403-detail/story.html	And he revealed that	an injury was part of	his reason for sprinting 100 m in the UK Championships , to the chagrin of his fellow hurdlers .
http://urbanglasgow.co.uk/archive/%C2%A315m-project-on-derelict-site-could-revive-possilpark__o_t__t_591.html	Would I be right in thinking this shell of	a building was part of	the massive Cowlair Railway Works on Carlisle Street ?
http://www.studymore.org.uk/moth.htm	Sparrows and likewise , even a small creature such as	a moth is part of	creation .
http://hffo.cuna.org/36473/print/3889/html	" James DiUlio , director of Edvest , the Wisconsin 529 college savings program , said , " Being able to reach your full potential and love what you do for	a living is part of	the American dream .
http://india-seminar.com/2010/605/605_amita_baviskar.htm	Similarly , I found myself reading and re-reading his simple statement about the basic propositions about rivers that need to be kept in mind when deciding their future course - a river must flow , a river needs space for its flooding ,	a river is part of	a larger ecosystem .
http://oracledocs.shu.ac.uk/oracle/B28359_01/server.111/b28322/rep_tags.htm	Similarly , once	a tag is part of	an LCR , the value of the tag can determine whether a propagation propagates the LCR and whether an apply process applies the LCR .
http://banking.about.com/od/mortgages/a/mortgagecrisis.htm	Owning	a home is part of	the ' American Dream ' .
http://argouml.tigris.org/docs/robbins_dissertation/diss2.html	Knowing which questions to ask about	a design is part of	a designer 's expertise .
http://fullcomment.nationalpost.com/2012/12/11/todays-letters-thanks-for-the-graphic-depiction-about-abortion	It must be the right of every woman to do as she wishes with her own body , and as long as	a fetus is part of	her body .
http://www.manufacturingdigital.com/lean/aircelle-maroc-is-in-a-class-of-its-own	The Class	A initiative is part of	a wider programme for Aircelle , who have sites in 6 other countries , and the € 10 billion , 55,000 employee Safron Group it is a part of .
http://carlbildt.wordpress.com/2005/10	It shows how support for the winning Lech Kaczynski was concentrated in those parts of Poland that once upon	a time was part of	either the Russian or the Habsburg empire .
http://www.mikedolbear.co.uk/story.asp?StoryID=1462	Being	a drunk was part of	the act .
http://www.biblicalstudies.org.uk/article_curses_luc.html	Note : Any reference marked with	an asterisk is part of	a divine oracle .
http://www.theparisreview.org/interviews/3441/the-art-of-fiction-no-72-joyce-carol-oates	Walking and driving	a car are part of	my life as a writer , really .
http://www.mailonsunday.co.uk/home/you/article-2202607/Custody-battle-My-ex-used-power-law-tear-daughter-away-me.html	Being	a mother is part of	who I am , and a big chunk is missing ; it 's every mother 's worst nightmare .
http://booksforkeeps.co.uk/issue/80/childrens-books/articles/authorgraph/authorgraph-no80-rosemary-wells	The artistic influences which she acknowledges are Robert Lawson , N C Wyeth , Beatrix Potter , Tenniel and Dulac , and certainly her style as	an illustrator is part of	that fine-drawing tradition .
http://www.talkphotography.co.uk/forums/archive/index.php/t-360234.html		A suffix is part of	an address , in a domain it will be the domain name ie google.co.uk If i was on the google network and I tried to resolve the name server , it would use the suffix to find the computer , so it would look for server .
http://dev.null.org/blog/tags/surveillance	Which means that either ( a ) the mobile phone standards ( at least those used in the US ) allow the operators to switch phones into always-on bug mode when needed ( i.e. , such	a mode is part of	the standards ) , or ( b ) the operators can silently replace the firmware on such a phone at will , adding hidden " features " .
http://www.hackney.gov.uk/education-news-january-march2011.htm	It has been	a pleasure being part of	the lives of so many children and their families and making so many friendships over the years .
http://www.falconryforum.co.uk/archive/index.php/t-8889.html	Roo As I 've mentioned to Sparrie , without ferrets you would be unlikely to get a CB entered , simply cant do it from soaring flights when	a human is part of	the team IMHO .
http://juicystudio.com/article/required-elements-required-tags.php	Remember that	an element is part of	the document structure , and that tags are the markup declarations to create the document structure .
http://kylesmithonline.com/?p=3093	And identifying with	a team is part of	the entertainment that increases enjoyment of the games .
http://learnyouahaskell.com/higher-order-functions	I 'm sure you all know that elem checks whether	a value is part of	a list so I wo n't go into that again ( whoops , just did ! ) .
http://www.cottages-and-castles.co.uk/customer_reviews?propCode=AR321	We love to be completely isolated , and always take great care to check if	a property is part of	a complex , e.g. avoiding barn conversions , and checking adverts for other properties in the locality .
http://www.kiwiblog.co.nz/2014/01/why_john_key_should_rule_winston_peters_out_again.html		A minister is part of	the government .
http://www.veteranstoday.com/2013/05/12/the-big-split	There are important Litmus tests which will clearly indicate whether	an individual is part of	the hived American Group Mind ( AGM ) , a True-Believer , or whether someone who has broken free of the hive-mind of the AGP , a Truth-Seeker and Free Thinker .
http://www.sheffieldforum.co.uk/archive/index.php/t-192836.html	To suggest that because	an offender is part of	a particular background they would be treated any differerent to any other is total rubbish .
http://www.brh.org.uk/site/articles/tolpuddle-and-swing-the-flea-and-the-elephant	The ' public reading ' to those who could not typically in	an alehouse was part of	contemporary village culture .
http://www.2-in-2-1.co.uk/forums/archive/index.php/t-5568.html	I think your idea of	a list is part of	the way to moving forward together .
http://irvine.org/aiflearning	A majority of the audience was under age 35 , and	a majority was part of	the arts or academic sectors .
http://lambda.uta.edu/cse6331/spring03/papers/TIJ/TIJ308.htm	Because in this case the composition of	a car is part of	the analysis of the problem ( and not simply part of the underlying design ) , making the members public assists the client programmer 's understanding of how to use the class and requires less code complexity for the creator of the class .
http://www.word-power.co.uk/viewPlatform.php?id=576	We believe that the stories we tell ourselves as	a society are part of	the reason for our rush towards a brick wall .
http://www.stockopedia.co.uk/content/be-afraid-very-afraidof-what-you-wish-for-33807	tbh I have a real problem understading how this can be the case when surely all the jobs within	an organisation are part of	bigger risk management and profit-making strategy .
http://www.dualshockers.com/2013/08/03/john-carmack-kinect-is-fundamentally-a-poor-interaction-ps-move-has-fundamental-advantages	( when counting real sales .. not " sales " manufactured because	a title was part of	a trashware bundle with a piece of hardware ...
http://www.top100golfcourses.co.uk/htmlsite/productdetails.asp?id=715	Rich Harvest Farms is a hilly course where a lake , lagoons and	a creek are part of	the setup .
http://asymptotia.com/category/asymptotia	It has been a pleasure and	an honour being part of	this community we 've formed , made up of you the reader and maybe sometime commenter , and me tossing up a few things to look at , consider , laugh at , and / or discuss from time to time .
http://www.richardcommission.gov.uk/content/evidence/oral/balsomd/index-e.htm	It seems to me that because this system formed part of the initial White Paper , and in	a sense was part of	the compact that was put before Wales at the time of the referendum , we have some obligation to this kind of system .
http://foxborough.wickedlocal.com/article/20140518/ENTERTAINMENTLIFE/140517390/12453/LIFESTYLE?template=printart	Once part of East Germany , it has quaint cobblestone lanes , palaces , shops , restaurants and museums ; more than	a dozen are part of	" Classical Weimar , " a UNESCO World Heritage site .
http://cslainfo.org/?author=1%26paged=31	Greer also addresses the pain of hearing someone say that	a tragedy was part of	God 's plan .
http://www.press.uchicago.edu/ucp/books/book/chicago/G/bo11234886.html	Ghetto at the Center of the World explains not only how such	a building is part of	complex processes of cultural hybridization , but also that the flexibility of such buildings is key to facilitating the transactions that sustain a large part of global economies .
http://www.lib.udel.edu/ud/spec/exhibits/alchemy/stone.html	This woodcut of the King standing under a sun and the Queen standing under	a moon are part of	the matter of the Great Work .
http://news.bbc.co.uk/2/hi/technology/7301379.stm	It added that many websites or particular pages within	a website were part of	the " unconnected web " and that their existence was only made known to a small number of trusted people .
http://www.ukbusinessforums.co.uk/forums/archive/index.php/t-191532.html	Even if I already know a business exists and have used it several times I would still fire up the website to check opening times / call them / special offers etc. So you could even argue	a website is part of	modern customer service which is itself valuable to any business .
http://ghn.ieee.org/wiki/index.php/Oral-History%3AElizabeth_%22Jake%22_Feinler	So the first thing I wanted him to do was know who the ARPA people are and know who the DCA people are ; and I think that [ because of ] that , NASA switched , over time , from DECNET-which was going nowhere , but at the time they got into it , it served	a purpose-to being part of	the Internet .
http://www.illyria.com/vnbooks/vnbooks_women.html	The story is set in 1968 and a romance with	a nurse is part of	the story .
http://ct.counseling.org/tag/substance-abuse-addictions/page/2	Although the client at first might deny that	an addiction is part of	the problem , as the counselor asks questions and the client continues to want a solution to the problem , he or she may begin thinking about the impact that addictive behaviors have on the situation .
http://www.escapecrate.co.uk/cwac/css/asp/crownfinancialpayday.html	Owning	a house is part of	the american dream .
http://www.sheffieldforum.co.uk/archive/index.php/t-145713.html	Do contact your doctor , there are plenty of things you can do , admitting that you have	an issue is part of	the battle itself !
http://feltzandfrizzellarchitects.com/index.htm	It is our desire to create spaces which meet the needs of the user while respecting the site and larger community ; for	a building is part of	a larger fabric which must be acknowledged and respected .
http://fedoraproject.org/wiki/Features/FirewalldRichLanguage		A rule is part of	a zone .
http://www.timeshighereducation.co.uk/story.asp?sectioncode=26%26storycode=415203	Mr B observes that ' having	a PhD is part of	the academic identity ' .
http://eggcorns.lascribe.net/forum/viewtopic.php?pid=1309	it should be emphasized that he follows Cicero in thinking that to speak elegantly and eloquently on	a subject is part of	the philosopher 's task .
http://episcopaldigitalnetwork.com/ens/2014/05/28/dallas-bishop-james-stanton-a-legacy-of-strength-and-inspiration	The bishop 's vision for	a camp is part of	his overall philosophy of identifying and raising leaders , Bishop Lambert said .
http://www.howto.co.uk/business/write-a-mission-statement/step_four_planning_change	If , for example , there is only one or a restricted number of large rooms available for big gatherings and such	a gathering is part of	your plan , then you will need to secure one of these rooms as early as possible .
http://www.altx.com/EBR/EBR4/WILSON.HTM	The effect of the attention to details which are not fixed in a hierarchy by their bearing on the success of	a hero is part of	the impersonal feeling of field , in which parts are as they bear upon their field , not upon the happiness of one character .
http://www.amazon.co.uk/b/ref=amb_link_156973007_1/279-8001981-9376524?ie=UTF8%26node=345146031%26pf_rd_m=A3P5ROKL5A1OLE%26pf_rd_s=special-offers-4%26pf_rd_r=05R4SN6C5PT0GHBMR4BA%26pf_rd_t=201%26pf_rd_p=202473487%26pf_rd_i=B000VHL9T8	Where	a chronograph is part of	a watch 's mechanics , a chronometer is a timepiece that 's been certified by the Controle Officiel Suisse des Chronometres ( or COSC , the official Swiss chronometer inspection body ) as being highly accurate .
http://www.worcesterphoenix.com/archive/features/01/05/04/GAZETTE.html		A newspaper is part of	the community .
http://dotgnu.org/pnetlib-doc/System/Uri.html	Returns a Boolean value that indicates whether	a character is part of	the URI reserved set .
http://dublincore.org/groups/education/Kattemingga-Report.html	In listserv discussions prior to the Melbourne meeting , this aspect of	a resource was part of	the proposed " Audience " element .
http://drtenpenny.com/category/articles	The recommendations can vary from country to country ; if such	a destination is part of	your travel plans , you should look up the Yellow Fever requirements for that specific country .
http://dianeravitch.net/2013/01/11/a-letter-about-gun-appreciation-day	I want gun control but know that having	a gun is part of	our constitution .
http://www.businesscar.co.uk/story.asp?storyCode=8438	The council Labour Group 's commitment to " considering "	a programme is part of	a series of studies to be raised at consultation meetings as the party prepares its local election manifesto .
http://hume.ucdavis.edu/mattey/phi022old/arilec.htm	Once again , the matter of	a thing is part of	what is responsible for its being the thing that it is , so Aristotle deemed matter a cause ( usually called the " material cause " ) .
http://www.washingtonsblog.com/2012/09/america-and-western-civilization-as-a-whole-was-founded-on-a-conspiracy-theory.html	conspiracy was part of the culture of the founders as much as using	a computer is part of	today 's culture .
http://www.jewishpress.com/indepth/columns/khaled-abu-toameh/kerrys-plan-to-invest-4-billion-in-palestinian-economy-is-nonsense/2013/12/09	The arrest of	a businessman is part of	a campaign by the PA to intimidate and extort money .
http://comicbook.com/blog/2012/12/01/greg-pak-on-the-vision-machine-and-the-future-of-comics-and-digital-entertainment	I think a lot of us become storytellers because we have things that we care about and that 's good-having an ethos , having	an ethic is part of	what makes us good storytellers because it means that we choose to tell certain kinds of stories and we choose to explore certain kinds of themes .
http://kenanmalik.wordpress.com/2012/03/07/abortion-infanticide-humanity-free-speech		A fetus is part of	the physical body of a woman .
http://kenanmalik.wordpress.com/2012/03/07/abortion-infanticide-humanity-free-speech		A newborn is part of	the moral community of humans .
http://kenanmalik.wordpress.com/2012/03/07/abortion-infanticide-humanity-free-speech	All I 'm saying is that	a newborn is part of	the moral community of humans in a way that a fetus is not .
http://bsa.govt.nz/decisions/2689-new-zealand-organisation-for-rare-disorders-and-television-new-zealand-ltd-2009-131	It argued that the Q +	A segment was part of	the " rigorous scrutiny from New Zealand consumers " that was expected .
http://turnbull.mcs.st-and.ac.uk/history/Extras/BA_1916_2.html	Again , it will be convenient to allow that	a body is part of	itself .
http://clicks.robertgenn.com/flame.php	For many of us , selling	a work is part of	the whole process of painting .
http://college.cengage.com/english/heath/syllabuild/iguide/cummings.html	Sometimes students are not aware that the visual presentation of	a poem is part of	its overall statement .
http://www.rcn.org.uk/development/researchanddevelopment/policy/priorities/reviews_undertaken	Those identified by	an asterisk were part of	an ongoing programme of work or have been further developed .
http://www.commsbusiness.co.uk/News_Article_JS1.cfm?NewsID=8618%26YearViewed=2009%26Newsmonth=7%26EndDay=15%26StartDay=1%26NoNews=0	It is	a pleasure being part of	the Datasharp Family .
http://www.cumberlandnews.co.uk/opinion/agenda/no-theatre-for-45-years-is-carlisle-a-cultural-desert-1.242836?referrerPath=news/agenda	If there is a feeling that a theatre is something Carlisle needs , as the university builds up could	a theatre be part of	it ?
http://www.jsc.nasa.gov/history/oral_histories/LlewellynJS/LlewellynJS_9-15-97.htm	The people who were actually flying	a mission were part of	what the crew was doing .
http://mysite.du.edu/~jcalvert/waves/soundwav.htm		A condensation is part of	a sound wave where the density is higher than normal , while in a rarefaction the density is less than normal .
http://www.e-flux.com/journal/animation-de-reification-and-the-new-charm-of-the-inanimate	The time someone spent living as a flower and the time that same someone spent living as	a woman are part of	the same fate , and make sense within the horizon of that fate .
http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/110124-0002.htm	It illustrates the folly of tinkering with political systems because	a party is part of	a coalition .
http://athealth.com/topics/expert-consensus-treatment-guidelines-for-schizophrenia-a-guide-for-patients-and-families-2	It can also be very hard to tell if	a problem is part of	the illness or is a side effect of the medication .
http://www.frugalrules.com/paying-off-debt-changed-you	Now I plan everything and if	an event is part of	the plan , then I feel comfortable engaging in it .
http://www.hospitaldr.co.uk/blogs/tag/workplace	Most people belong to several different communities and being part of	a community is part of	having a balanced life .
http://www3.shropshire-cc.gov.uk/roots/packages/lan/lan_f02.htm	The trees on	a ridge were part of	a boundary to the Oswestry - Welshpool road at the Morda Road Junction before the A 438 section of the Oswestry by-pass was built and the junction re-aligned .
http://www.cafleurebon.com/interview-with-christopher-brosius-of-cb-i-hate-perfume-synesthesia-draw	Being a city girl I do n't remember ever smelling a dandelion Yet , I am quite convinced that I am	a Dandelion is part of	my memories , not yours .
http://davidsimon.com/betrayal-thy-name-is-bourdain	"	A cronut was part of	this deal , " Mr .
http://www.paul.senate.gov/?p=press_release%26id=728	The majority rules 5 -4 that the right to make	a contract is part of	your due process .
http://answering-islam.org/Green/uthman.htm	It is obvious that ' Umar was convinced that stoning	an adulterer was part of	the Qur ' an and should not be removed .
http://obsidianwings.blogs.com/obsidian_wings/2008/07/the-surge-cause.html	And so I 'm not sure , frankly , that people really understand that	a surge is part of	American history [ Ed .
http://obsidianwings.blogs.com/obsidian_wings/2008/07/the-surge-cause.html	did you miss the part in the second paragraph of McCain 's answer where he says "	a surge is part of	a counterinsurgency strategy " ?
http://www.publications.parliament.uk/pa/ld201011/ldhansrd/text/111101-0002.htm	However , in certain circumstances , local authorities might still want or need to assist academies : for example , where	an academy is part of	a private finance initiative contract held by the local authority .
http://elevatedifference.com/review/personal-politics	Polyamory has a PR problem-people think those who love more than one person at	a time are part of	a seamy scene , nymphomaniacs , or delusional , at best .
http://www.bbc.co.uk/blogs/markkermode/2011/01/you_write_i_speak.html	Pointing out flaws in	a film is part of	what I think film criticism and debate is about .
http://www.voa.gov.uk/corporate/Publications/Manuals/CouncilTaxManual/council_tax_man_pn/ct-man-pn9.html	2.2 Where	a dwelling is part of	a ' single property ' , i.e. where disaggregation provisions apply ( see CTM : PN 5 ) , which falls within the area of two or more billing authorities it shall be treated as situated in the billing authority in which the greater part of the property is located .
http://www.voa.gov.uk/corporate/Publications/Manuals/CouncilTaxManual/council_tax_man_pn/ct-man-pn9.html	Where	a dwelling is part of	a single property which falls within two or more parts of a billing authority 's area , it shall be treated as being situated in the part which the greater or greatest part of the single property is situated ( see 4 below ) .
http://www.hsj.co.uk/opinion/blogs/the-people-manager/the-people-manager/5018615.bloglead?yearmonth=2011.05		A deputy is part of	a double act - good cop bad cop , one is good with the politicians the other is good with the troops , one has all the ideas the other knows how to turn them into reality .
http://imaging.cancer.gov/programsandresources/reportsandpublications/reportsandpresentations/rsna2003lidceducationalexhibit		A Nodule is part of	a spectrum of focal abnormalities .
http://financial-dictionary.thefreedictionary.com/option		An option is part of	a class of securities called derivatives , which means these securities derive their value from the worth of an underlying investment .
http://wiki.cetis.ac.uk/CETISFIS_Sept10_structure_and_semantics_notes	In some situations	a standard is part of	the infrastructure and needs to work reliably and invisibly to most of those who rely on it ( c.f. TCP / IP ) , these tend to be very static standards ; however we are in a field which is highly dynamic and where precise conformance should not inhibit innovation .
http://www.s4c.co.uk/arytracs/e_ruth-jones-qa.shtml	For many people , travelling on	a train is part of	their everyday routine , but for others it 's an event - maybe only an annual event .
http://inform7.com/learn/man/ex375.html		A neck is part of	the shamisen .
http://inform7.com/learn/man/ex375.html		A body is part of	the shamisen .
http://inform7.com/learn/man/ex375.html		A string is part of	the shamisen .
http://allaboutweybridge.co.uk/aaw/5aday.htm	Eating 5 or more servings of colourful fruits and vegetables	a day is part of	an important plan for healthier living .
http://begonias.typepad.com/srubio/2010/02/page/2	But in the 21st century , back story reigns supreme ; each episode of	a series is part of	an ongoing whole .
http://www.theworldofstuff.com/archives/200311.html	For this skit I 'm supposed to be a reporter out in the field , so	a tie is part of	my costume .
http://ffii.org/Why%20software%20patents%20are%20trivial	By contrast , the invention of a method to solve	a problem is part of	the daily work of a programmer .
http://alberta.ca/budget101.cfm	For example , building	a school is part of	the Capital Plan .
http://www.thefword.org.uk/blog/2008/08/kyle_payne_how	Probably not - and living with that as	a consequence is part of	being reformed .
http://forums.mercedesclub.org.uk/archive/index.php/t-82895.html		A warranty is part of	your sales contract and is not connected to that actual phyiscal component you bought .
http://bondandbeyond.forumotion.com/t1724-cloud-atlas-2012	Creating	a loophole is part of	the operation .
http://dalrock.wordpress.com/2013/09/25/the-key-to-breaking-the-marriage-strike	Even the reference to	a proposal is part of	her bragging .
http://cpgb.org.uk/home/weekly-worker/605/building-the-new		A party is part of	a definite class .
http://rpg.stackexchange.com/questions/38111/are-there-any-ways-for-a-swift-hunter-build-to-get-movementfull-attack-in-a-rou	Why ca n't	a feint be part of	a full round attack ?
http://hortchat.com/info/venus-flytrap-care	having flowers for	a plant is part of	its natural process , i do n't know why it should be avoided !
http://www.alivepublishing.co.uk/daily-reflections/tuesday-25-september	And if	a member is part of	the whole body , the body is certainly greater than that member .
http://www2.glos.ac.uk/gdn/ward/terry.htm	Being on your own and out on	a limb is part of	what the university experience should be about , but I think you need tighter controls in case people do start to run off the rails a bit , as happened with me .
http://www.mathsstudents.leeds.ac.uk/undergraduates/holder-for-ug-stuff/student-attendance.html	Notes : If	a student is part of	a University Sports team and will need to miss certain lectures as a result of this commitment .
http://dss.state.la.us/index.cfm?md=newsroom%26tmp=detail%26articleID=131	Reducing the threat of sexual predators , increasing educational stability for foster children and allowing the state to use public facilities during	an emergency are part of	the nine bills that make up the Department of Children & Family Services ( DSS ) Legislative Package that Louisiana lawmakers will consider during the current legislative session .
http://www.abdn.ac.uk/registry/pgcourses/display.php?Subject=PH	Can	a thing be part of	larger and larger wholes , or must there be a largest whole ( the ' universe ' ) ?
http://www.iol.ie/~peter/F42.htm	In this sense	a neutron is part of	the total sum of parts ( that comprises the atom ) .
http://law.unl.edu/academics/degree_programs.shtml	Students enrolled in the program are required to complete 84 credit hours at the Law College and 21 or 27 credit hours at the College of Journalism and Mass Communications , depending on whether	a thesis is part of	the program .
http://www.roffe.co.uk/earthworks/misc/ropsley.htm	The name ' dam ' strongly suggests a fishpond complex , and	a dam is part of	the fishpond arrangements adjoining Folkingham Castle , eight kilometres to the east , where several field names relating to pisciculture survive .
http://www.afbini.gov.uk/index/services/services-specialist-advice/coastal-science/shellfish-management/smile-documents/smile-documents-nitrogen-sources.htm	Where	a water is part of	a larger system , the loadings are cumulative i.e. Lough Foyle is sum of inputs to Lough Foyle and the River Foyle .
http://www.newrailwaymodellers.co.uk/shelf-layout.htm	But since operating	a layout is part of	the appeal the shelf layout actually presents an increase in this aspect - individual train movements are completed relatively quickly and so you can get on with the next one straight away .
http://cuttingedge.org/news/n2019.cfm	Indeed , no Israeli Prime Minister has ever uttered the words , " nuclear-free zone " , even if such	an agreement is part of	an overall " peace " in the Middle East .
http://badatsports.com/author/guest	Since this campus is used so much for film shoots , half the time the students assume that	an artwork is part of	a set .
http://www.publications.parliament.uk/pa/cm201011/cmhansrd/cm110331/halltext/110331h0001.htm	Gentleman that the mistake that the previous Government made in not providing for a link between domestic and international services has been remedied by the current Government ; such	a link is part of	our plans .
http://extra.shu.ac.uk/wpw/value/kennedy.htm	Heaney 's success as	a poet is part of	a widespread phenomenon in recent British literature .
http://kingsofwar.org.uk/2009/07/dressed-to-kill	Yes , taking	a risk is part of	the job .
http://cbsa-asfc.gc.ca/publications/dm-md/d11/d11-4-14-eng.html	Furthermore , if it is found that	a shipment is part of	a series of exportations that are intended to circumvent the formal certification process , a customs administration may request that the importer obtain the formal certificate of origin .
http://ca10.washburnlaw.edu/cases/2007/04/05-2373.htm	Although neither a copy of the grievance nor	a response is part of	the record , Mr .
http://www.cis.yale.edu/ynhti/curriculum/units/2012/2/12.02.03.x.html	Forcing it into	a frame is part of	the creative process .
http://venturebeat.com/2013/11/04/subscription-model-challenges	If a company located in one state sells subscription products in other states , then various states may determine if they are taxable using delivery-related factors such as where a company server is located or whether	a download is part of	the subscription .
http://attempter.wordpress.com/2012/11/25/some-draft-precepts	I think being	a slacker is part of	the human condition , as well , and that the slacker can contribute in his own way , but only if the collective has patience .
http://gnosis.org/library/grs-mead/TGH-v2/th238.html	For that	a species is part of	a genus , - as man , for instance , of mankind , - and that a part must follow its own class 's quality .
http://www.sheffieldforum.co.uk/archive/index.php/t-151864.html	To be honest whats the big deal about	a headscarf being part of	the school uniform - it 's a bit of cloth and arguably more functional than say a tie which I had to wear to school !
